book_id,search_key,book_title,book_subtitle,book_authors,book_description,industryIdentifiers,text_readingModes,image_readingModes,pageCount,categories,language,imageLinks,ratingsCount,averageRating,country,saleability,isEbook,amount_listPrice,currencyCode_listPrice,amount_retailPrice,currencyCode_retailPrice,buyLink,year,publisher
2899fabf-1f00-4b85-a463-9518f34d3b50,fiction,Player Piano,N/A,Kurt Vonnegut,"Vonnegut's spins the chilling tale of engineer Paul Proteus, who must find a way to live in a world dominated by a supercomputer and run completely by machines. ""From the Paperback edition.""","0385287976, 9780385287975",False,False,295,N/A,en,No Image,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=DckWQwAACAAJ&dq=fiction&hl=&source=gbs_api,1986,Delta
440b6a9c-6b57-4742-8d4c-ef239e359bdb,fiction,Dawn on the High Mountain,N/A,Pamela Kent,"Carey, much like the heroine of a Cinderella story, was cheated by her unscrupulous step-mother of the comfortable income that should have been hers. But Doctor Kurt Anton, who offered her a job in his Vienna clinic to help her out, was utterly unlike the Prince Charming of fiction, so clearly did he despise her. Pamela Kent is a pseudonym of Ida Pollock (1908 – 2013), a highly successful British writer of over 125 romance novels translated into numerous languages and published across the world. Ida Pollock has sold millions of copies over her 90-year career. Pollock began writing when she was 10 years old. Ida has travelled widely, living in several different countries. She continues to be popular amongst both her devoted fan base and new readers alike. Pollock has been referred to as the ""world's oldest novelist"" who was still active at 105 and continued writing until her death. On the occasion of her 105th birthday, Pollock was appointed honorary vice-president of the Romantic Novelists' Association, having been one of its founding members. Ida Pollock wrote in a wide variety of pseudonyms: Joan M. Allen, Susan Barrie, Pamela Kent, Averil Ives, Anita Charles, Barbara Rowan, Jane Beaufort, Rose Burghley, Mary Whistler and Marguerite Bell.","9788726564969, 8726564963",True,False,154,Fiction,en,http://books.google.com/books/content?id=QWhDEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,https://play.google.com/store/books/details?id=QWhDEAAAQBAJ&source=gbs_api,2021,Lindhardt og Ringhof
46ae2cf7-d366-495b-a069-084b362e96f9,fiction,Ebony,N/A,Unknown Author,"EBONY is the flagship magazine of Johnson Publishing. Founded in 1945 by John H. Johnson, it still maintains the highest global circulation of any African American-focused magazine.",,False,True,128,N/A,en,http://books.google.com/books/content?id=G6Rq3cXzDxYC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,1,2,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=G6Rq3cXzDxYC&dq=fiction&hl=&source=gbs_api,1985,N/A
fc51e5a4-7efd-47f4-9ceb-ae9a156401fd,fiction,Cosmic Engineers,A Study of Hard Science Fiction,Gary Westfahl,"The first comprehensive critical study of hard science fiction, this book reveals how the term hard science fiction originated, and how arguments about its range and nature have unfolded. Westfahl shows that hard science fiction is generally characterized by the author's extreme concern for scientific accuracy and logic. Identifying two characteristic forms of hard science fiction, Westfahl closely examines several representative works: Arthur C. Clarke's A Fall of Moondust, Hal Clement's Mission of Gravity, and Charles Sheffield's Between the Strokes of Midnight. This book offers new insights into hard science fiction and provides a wealth of information about what members of the science fiction community have said about this relatively recent genre.","9780313297274, 0313297274",True,False,0,Literary Criticism,en,http://books.google.com/books/content?id=1QTDEAAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=1QTDEAAAQBAJ&dq=fiction&hl=&source=gbs_api,1996,Praeger
930bf722-17fd-4686-bba5-f368565dab93,fiction,Kingdom of the Blind,thrilling and page-turning crime fiction from the author of the bestselling Inspector Gamache novels,Louise Penny,"'This gloriously shocking book grips from the very first page' DENISE MINA 'Wonderful' ELLY GRIFFITHS There is more to solving a crime than following the clues. Welcome to Chief Inspector Gamache's world of facts and feelings. When Armand Gamache receives a letter inviting him to an abandoned farmhouse outside of Three Pines, the former head of police discovers that a complete stranger has named him as an executor of her will. The bequests are so wildly unlikely that he suspects the woman must have been delusional - until a body is found. But it isn't the only menace Gamache is facing. The investigation into the events that led to his suspension delves deeper, and he takes increasingly desperate measures to rectify previous actions. As he does, Gamache begins to see his own blind spots - and the terrible things hiding there . . . Millions of readers worldwide. One inimitable Chief Inspector Gamache.","9781529386639, 1529386632",True,False,314,Fiction,en,http://books.google.com/books/content?id=hvY1EAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,https://play.google.com/store/books/details?id=hvY1EAAAQBAJ&source=gbs_api,2018,Hachette UK
ade7dec9-679a-4071-80fc-0688d8e4bd57,fiction,The Death of Ivan Ilyich,N/A,"Count Leo Nikolayevich Tolstoy, Leo Tolstoy","Leo Tolstoy (September 9, 1828 - November 20, 1910) was a Russian writer who earned fame and global renown for his novels War and Peace and Anna Karenina. Writing during the late 19th century, Tolstoy lived during a literary period in which Realism flourished, and today his two novels are considered the apex of realist fiction. Tolstoy is also known for his complex and somewhat paradoxical persona, holding both moralistic and ascetic views during the final decades of his life.","1502431955, 9781502431950",False,False,36,N/A,en,http://books.google.com/books/content?id=FIHArQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=FIHArQEACAAJ&dq=fiction&hl=&source=gbs_api,2014,CreateSpace
5b4b31e0-bd05-4c52-9504-24ec5d171b79,fiction,The Forgotten Garden,N/A,Kate Morton,"A woman on a quest to find out the truth about her family, a mysterious Victorian authoress, a book of dark fairytales and a long-hidden secret - The Forgotten Gardenis another addictive and compulsively readable romantic mystery from Kate Morton, author of the international bestseller The Shifting Fog.","1760291609, 9781760291600",False,False,588,Abandoned children,en,http://books.google.com/books/content?id=_Ze1DAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=_Ze1DAEACAAJ&dq=fiction&hl=&source=gbs_api,2016,N/A
65e9ccc2-20c4-442a-a962-a93d65d7e862,fiction,Flight,N/A,Sherman Alexie,'Flight' follows a troubled foster teenager - a boy who is not a legal Indian because he was never claimed by his father - as he learns that violence is not the answer.,"9781846551529, 1846551528",False,False,196,Foster children,en,http://books.google.com/books/content?id=87jFr7SiRycC&printsec=frontcover&img=1&zoom=1&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=87jFr7SiRycC&dq=fiction&hl=&source=gbs_api,2008,Random House
e51868e8-860d-4faa-b112-22b1c10d6f57,fiction,Bulletin of the Atomic Scientists,N/A,Unknown Author,"The Bulletin of the Atomic Scientists is the premier public resource on scientific and technological developments that impact global security. Founded by Manhattan Project Scientists, the Bulletin's iconic ""Doomsday Clock"" stimulates solutions for a safer world.",,False,True,56,N/A,en,http://books.google.com/books/content?id=vwYAAAAAMBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=vwYAAAAAMBAJ&dq=fiction&hl=&source=gbs_api,1986,N/A
e5262843-1121-4610-b53d-f2744b55e374,fiction,Master of the World Original Edition (Annotated),N/A,Jules Verne,"Master of the World, published in 1904, is one of the last novels by French pioneer science fiction writer, Jules Verne. It is a sequel to Robur the Conqueror. At the time Verne wrote the novel, his health was failing",9798795515748,False,False,132,N/A,en,No Image,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=m6_gzgEACAAJ&dq=fiction&hl=&source=gbs_api,2022,N/A
0f49b1ad-2281-4616-b7a6-5334316df570,fiction,Black World/Negro Digest,N/A,Unknown Author,"Founded in 1943, Negro Digest (later “Black World”) was the publication that launched Johnson Publishing. During the most turbulent years of the civil rights movement, Negro Digest/Black World served as a critical vehicle for political thought for supporters of the movement.",,False,True,96,N/A,en,http://books.google.com/books/content?id=vjkDAAAAMBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,1,5,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=vjkDAAAAMBAJ&dq=fiction&hl=&source=gbs_api,1974,N/A
6205c706-b21b-4763-a106-b60f14e4a4cb,fiction,Dracula Illustrated,N/A,Bram Stoker,"Dracula is an 1897 Gothic horror novel by Irish author Bram Stoker. It introduced the character of Count Dracula, and established many conventions of subsequent vampire fantasy.[1] The novel tells the story of Dracula's attempt to move from Transylvania to England so that he may find new blood and spread the undead curse, and of the battle between Dracula and a small group of men and a woman led by Professor Abraham Van Helsing.",9798654919625,False,False,492,N/A,en,http://books.google.com/books/content?id=ogyWzQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=ogyWzQEACAAJ&dq=fiction&hl=&source=gbs_api,2020,N/A
6cb190c6-02a8-4319-9593-d08a8d50c4d8,fiction,Black Enterprise,N/A,Unknown Author,"BLACK ENTERPRISE is the ultimate source for wealth creation for African American professionals, entrepreneurs and corporate executives. Every month, BLACK ENTERPRISE delivers timely, useful information on careers, small business and personal finance.",,False,True,96,N/A,en,http://books.google.com/books/content?id=N6pacvfrf0wC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=N6pacvfrf0wC&dq=fiction&hl=&source=gbs_api,1982,N/A
7fa42d7b-6e91-46c6-9da1-33a671fe01f5,fiction,Whiteness and Trauma,"The Mother-daughter Knot in the Fiction of Jean Rhys, Jamaica Kincaid and Toni Morrison",Victoria Burrows,No Description,OCLC:1391890021,False,False,0,Caribbean fiction (English),en,No Image,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=4TQc0AEACAAJ&dq=fiction&hl=&source=gbs_api,2014,N/A
ee5c2c4f-a96e-4ed3-9f8e-493a039d8d95,fiction,LIFE,N/A,Unknown Author,"LIFE Magazine is the treasured photographic magazine that chronicled the 20th Century. It now lives on at LIFE.com, the largest, most amazing collection of professional photography on the internet. Users can browse, search and view photos of today’s people and events. They have free access to share, print and post images for personal use.",,False,True,176,N/A,en,http://books.google.com/books/content?id=JlMEAAAAMBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,1,5,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=JlMEAAAAMBAJ&dq=fiction&hl=&source=gbs_api,1954,N/A
61a0f10e-1bc2-41dd-a99e-204f33071e94,fiction,The Most Cherished,N/A,W. J. May,"Royal Blood has been spilled. That's not an act of defiance, it's an act of war. It all starts with a spark… When Elise and her friends escape the palace, they find themselves in more danger than ever before. A wave of revolution is sweeping across the land, but the odds are against them. The realm is littered with spies and the royal army is hot on their trail. Tensions build as those delicate alliances begin to shatter and break. Confidence wavers as many begin to question if they were better off under the palace's wicked rule. Can they find a way to bring everyone together? Can they keep one step ahead of those swords at their backs? How long can the pressure keep building, before something finally breaks? Royal Factions The Price for Peace – Book 1 The Cost for Surviving – Book 2 The Punishment for Deception – Book 3 Faking Perfection – Book 4 The Most Cherished – Book 5 The Strength to Endure – Book 6 Search Terms: Fiction Teen Abuse, Fiction coming of age, fantasy, paranormal, dystopian, coming of age, paranormal romance, paranormal fantasy, dark fantasy, superhero fantasy ebooks, fantasy witches, New Adult & College Romance Paranormal, vampires, paranormal shifter romance, shifter romance, shifters, shifter, fantasy new adult, witches, vampires and witches, superhero, new adult, new adult and college, New Adult & College Romance, w.j. may, chronicles of kerrigan, Tudor, supernatural, England, romance, mystery, tattoos, superpowers, boarding school, series, Young Adult, factions, teen young adult survival stories",,True,True,223,Fiction,en,http://books.google.com/books/content?id=6EwaEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,https://play.google.com/store/books/details?id=6EwaEAAAQBAJ&source=gbs_api,2021,W.J. May
40bbe312-3bb5-4d18-b1f9-98c9405b4fbf,fiction,Mohini Theevu,N/A,Kalki,Conversations turns into story telling of one’s lifetime experience of visiting a Island somewhere below the Sri Lanka. A Writer who forced to take a trip to India from Burma aka Myanmar due to outbreak of war. Unfortunately or fortunately he get to travel in a old crowded ship.Due to Fear of bombers captain of the ship takes them to near by island. Beauty of the island invites everyone to it but few along with captain travels to the island. Where captain explains his earlier visit to island and take them back to ship. But writer wish to spend some more time before the ship continues its voyage so he hide himself behind the trees. Captain and passengers takes the row boat and ride back to the ship. They realise they left someone behind but due to sunset they decide to stay back in ship till dawn. Writer revisit the spot he enjoyed few moments back and experience something strange events. How those strange events impact him? Did he able to return back to ship? What story is awaiting for the writer to tell his friends is all about the story.,"9788179508480, 817950848X",True,True,92,Fiction,ta,http://books.google.com/books/content?id=MZyXEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,https://play.google.com/store/books/details?id=MZyXEAAAQBAJ&source=gbs_api,2022,Giri Trading Agency Private Limited
